colname,durablename,static,pats,units_cd,mxinsts,nval_num,patvis_null,mxconmod,patvis,pats_null,colid,mod,ccd,name,cid,ddomain,mxfacts,valueflag_cd,tval_char,colcd,valtype_cd,c_info,c_icd9,c_icd10,c_icd9pcs,c_icd10pcs,c_cpt,c_loinc,standard_code,c_hospinfect,c_decubulcer,c_endometab,c_thromb,c_cardiac,c_respiratory,c_hemorrhage,c_drugadverse,c_fluidmgmt,c_mother,c_fetus,c_surgcomp,c_hosptrauma,c_anaesthesia,c_delirium,c_cns,c_gastro,c_severe,c_psi,dispname,comment_persistant,rename,c_patdata,c_vitals,c_visdata,c_death,c_respillness,c_falls,c_exposescreen,c_corona,c_vent,c_multicode,c_diabetes,c_override_keep,dispname_short,c_mainresponse,c_response,c_truefalse,c_predictor,c_integer,c_numeric,c_special,c_agingpaper,c_safetypaper,c_safetypapernew,c_fampractice,components
v121_sndrm_ptnts_tf,_sndrm_ptnts_tf,v121_sndrm_ptnts,2,1,1,,312343,1,2,14842,v121_sndrm_ptnts,1,1,E88.3 - Tumor lysis syndrome,121,ICD10,1,,,v121,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:E88.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v121_sndrm_ptnts,_sndrm_ptnts,,2,1,1,,312343,1,2,14842,v121_sndrm_ptnts,1,1,E88.3 - Tumor lysis syndrome,121,ICD10,1,,,v121,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:E88.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v122_ACCDNTL_ptnts_tf,_ACCDNTL_ptnts_tf,v122_ACCDNTL_ptnts,234,1,2,,312064,3,281,14610,v122_ACCDNTL_ptnts,4,19,E880-E888.9 - ACCIDENTAL FALLS,122,ICD9,3,,,v122,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD9:E880-E888.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,
v122_ACCDNTL_ptnts,_ACCDNTL_ptnts,,234,1,2,,312064,3,281,14610,v122_ACCDNTL_ptnts,4,19,E880-E888.9 - ACCIDENTAL FALLS,122,ICD9,3,,,v122,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD9:E880-E888.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v127_undtrmnd_acdntl_tf,_undtrmnd_acdntl_tf,v127_undtrmnd_acdntl,2,1,1,,312343,1,2,14842,v127_undtrmnd_acdntl,1,1,"E987 - Falling from high place, undetermined whether accidentally or purposely inflicted",127,ICD9,1,,,v127,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD9:E987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,
v127_undtrmnd_acdntl,_undtrmnd_acdntl,,2,1,1,,312343,1,2,14842,v127_undtrmnd_acdntl,1,1,"E987 - Falling from high place, undetermined whether accidentally or purposely inflicted",127,ICD9,1,,,v127,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD9:E987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v128_Encntr_ptnts_cd,_Encntr_ptnts_cd,v128_Encntr_ptnts,14017,1,1,,86083,4,226262,827,v128_Encntr_ptnts,,7,Encounter Type,128,ENC|TYPE,4,,,v128,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ENC|TYPE:Encounter Type,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,
v128_Encntr_ptnts_cd,_Encntr_ptnts_cd,v128_Encntr_ptnts,14017,1,1,,86083,4,226262,827,v128_Encntr_ptnts,,7,Encounter Type,128,ENC|TYPE,4,,,v128,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ENC|TYPE:Encounter Type,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,v_enctype,,,,,,,,,,TRUE,,,,,,,,,,,,,,,
v128_Encntr_ptnts,_Encntr_ptnts,,14017,1,1,,86083,4,226262,827,v128_Encntr_ptnts,,7,Encounter Type,128,ENC|TYPE,4,,,v128,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ENC|TYPE:Encounter Type,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v129_Ethnct__ptnts_cd,_Ethnct__ptnts_cd,v129_Ethnct__ptnts,14844,1,1,,297348,1,14997,0,v129_Ethnct__ptnts,,5,Ethnicity,129,DEM|ETHNICITY,1,,,v129,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEM|ETHNICITY:Ethnicity,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,May be incorrect until data refresh,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,
v129_Ethnct__ptnts,_Ethnct__ptnts,,14844,1,1,,297348,1,14997,0,v129_Ethnct__ptnts,,5,Ethnicity,129,DEM|ETHNICITY,1,,,v129,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DEM|ETHNICITY:Ethnicity,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v130_phslgcl_cndtn_tf,_phslgcl_cndtn_tf,v130_phslgcl_cndtn,6,1,1,,312338,2,7,14838,v130_phslgcl_cndtn,2,1,F05 - Delirium due to known physiological condition,130,ICD10,2,,,v130,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:F05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v130_phslgcl_cndtn,_phslgcl_cndtn,,6,1,1,,312338,2,7,14838,v130_phslgcl_cndtn,2,1,F05 - Delirium due to known physiological condition,130,ICD10,2,,,v130,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:F05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v131_Fncl_ptnts_cd,_Fncl_ptnts_cd,v131_Fncl_ptnts,14017,1,1,,86070,4,226275,827,v131_Fncl_ptnts,,14,Financial Class,131,UTHSCSA|FINCLASS,4,,,v131,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UTHSCSA|FINCLASS:Financial Class,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,
v131_Fncl_ptnts,_Fncl_ptnts,,14017,1,1,,86070,4,226275,827,v131_Fncl_ptnts,,14,Financial Class,131,UTHSCSA|FINCLASS,4,,,v131,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,UTHSCSA|FINCLASS:Financial Class,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v136_HMGLBN_QNTTTV_mn,_HMGLBN_QNTTTV_mn,v136_HMGLBN_QNTTTV,2133,3,3,1,304374,1,7971,12711,v136_HMGLBN_QNTTTV,,1,HEMOGLOBIN A1C QUANTITATIVE,136,LOINC,3,2,,v136,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,LOINC:HEMOGLOBIN A1C QUANTITATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v136_HMGLBN_QNTTTV,_HMGLBN_QNTTTV,,2133,3,3,1,304374,1,7971,12711,v136_HMGLBN_QNTTTV,,1,HEMOGLOBIN A1C QUANTITATIVE,136,LOINC,3,2,,v136,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,LOINC:HEMOGLOBIN A1C QUANTITATIVE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v137_angn__ptnts_tf,_angn__ptnts_tf,v137_angn__ptnts,9,1,1,,312330,3,15,14835,v137_angn__ptnts,4,1,I20.0 - Unstable angina,137,ICD10,3,,,v137,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I20.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v137_angn__ptnts,_angn__ptnts,,9,1,1,,312330,3,15,14835,v137_angn__ptnts,4,1,I20.0 - Unstable angina,137,ICD10,3,,,v137,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I20.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v138_dcmntd_ptnts_tf,_dcmntd_ptnts_tf,v138_dcmntd_ptnts,2,1,1,,312343,1,2,14842,v138_dcmntd_ptnts,2,1,I20.1 - Angina pectoris with documented spasm,138,ICD10,1,,,v138,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I20.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v138_dcmntd_ptnts,_dcmntd_ptnts,,2,1,1,,312343,1,2,14842,v138_dcmntd_ptnts,2,1,I20.1 - Angina pectoris with documented spasm,138,ICD10,1,,,v138,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I20.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v139_unspcfd__ptnts_tf,_unspcfd__ptnts_tf,v139_unspcfd__ptnts,103,1,2,,312063,4,282,14741,v139_unspcfd__ptnts,5,1,"I20.9 - Angina pectoris, unspecified",139,ICD10,4,,,v139,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I20.9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v139_unspcfd__ptnts,_unspcfd__ptnts,,103,1,2,,312063,4,282,14741,v139_unspcfd__ptnts,5,1,"I20.9 - Angina pectoris, unspecified",139,ICD10,4,,,v139,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I20.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v140_mcrdl_infrctn_tf,_mcrdl_infrctn_tf,v140_mcrdl_infrctn,3,1,1,,312341,1,4,14841,v140_mcrdl_infrctn,2,2,I21.0 - ST elevation (STEMI) myocardial infarction of anterior wall,140,ICD10,1,,,v140,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I21.0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v140_mcrdl_infrctn,_mcrdl_infrctn,,3,1,1,,312341,1,4,14841,v140_mcrdl_infrctn,2,2,I21.0 - ST elevation (STEMI) myocardial infarction of anterior wall,140,ICD10,1,,,v140,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I21.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v141_mcrdl_infrctn_tf,_mcrdl_infrctn_tf,v141_mcrdl_infrctn,3,1,1,,312341,2,4,14841,v141_mcrdl_infrctn,3,2,I21.1 - ST elevation (STEMI) myocardial infarction of inferior wall,141,ICD10,2,,,v141,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I21.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v141_mcrdl_infrctn,_mcrdl_infrctn,,3,1,1,,312341,2,4,14841,v141_mcrdl_infrctn,3,2,I21.1 - ST elevation (STEMI) myocardial infarction of inferior wall,141,ICD10,2,,,v141,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I21.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v143_infrctn_unspcfd_tf,_infrctn_unspcfd_tf,v143_infrctn_unspcfd,9,1,2,,312234,2,111,14835,v143_infrctn_unspcfd,4,1,I21.3 - ST elevation (STEMI) myocardial infarction of unspecified site,143,ICD10,2,,,v143,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I21.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v143_infrctn_unspcfd,_infrctn_unspcfd,,9,1,2,,312234,2,111,14835,v143_infrctn_unspcfd,4,1,I21.3 - ST elevation (STEMI) myocardial infarction of unspecified site,143,ICD10,2,,,v143,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I21.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v144_mcrdl_infrctn_tf,_mcrdl_infrctn_tf,v144_mcrdl_infrctn,33,1,1,,312224,3,121,14811,v144_mcrdl_infrctn,4,1,I21.4 - Non-ST elevation (NSTEMI) myocardial infarction,144,ICD10,3,,,v144,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I21.4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v144_mcrdl_infrctn,_mcrdl_infrctn,,33,1,1,,312224,3,121,14811,v144_mcrdl_infrctn,4,1,I21.4 - Non-ST elevation (NSTEMI) myocardial infarction,144,ICD10,3,,,v144,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I21.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v145_infrctn_unspcfd_tf,_infrctn_unspcfd_tf,v145_infrctn_unspcfd,60,1,1,,311747,2,598,14784,v145_infrctn_unspcfd,4,1,"I21.9 - Acute myocardial infarction, unspecified",145,ICD10,2,,,v145,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I21.9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v145_infrctn_unspcfd,_infrctn_unspcfd,,60,1,1,,311747,2,598,14784,v145_infrctn_unspcfd,4,1,"I21.9 - Acute myocardial infarction, unspecified",145,ICD10,2,,,v145,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I21.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v149_infrctn_unspcfd_tf,_infrctn_unspcfd_tf,v149_infrctn_unspcfd,1,1,1,,312344,1,1,14843,v149_infrctn_unspcfd,1,1,I22.9 - Subsequent ST elevation (STEMI) myocardial infarction of unspecified site,149,ICD10,1,,,v149,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I22.9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v149_infrctn_unspcfd,_infrctn_unspcfd,,1,1,1,,312344,1,1,14843,v149_infrctn_unspcfd,1,1,I22.9 - Subsequent ST elevation (STEMI) myocardial infarction of unspecified site,149,ICD10,1,,,v149,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I22.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v150_plmnl_ptnts_tf,_plmnl_ptnts_tf,v150_plmnl_ptnts,2,1,1,,312343,2,2,14842,v150_plmnl_ptnts,2,1,I26.0 - Pulmonary embolism with acute cor pulmonale,150,ICD10,2,,,v150,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I26.0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v150_plmnl_ptnts,_plmnl_ptnts,,2,1,1,,312343,2,2,14842,v150_plmnl_ptnts,2,1,I26.0 - Pulmonary embolism with acute cor pulmonale,150,ICD10,2,,,v150,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I26.0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v151_plmnl__ptnts_tf,_plmnl__ptnts_tf,v151_plmnl__ptnts,37,1,3,,311987,4,358,14807,v151_plmnl__ptnts,5,4,I26.9 - Pulmonary embolism without acute cor pulmonale,151,ICD10,4,,,v151,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I26.9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v151_plmnl__ptnts,_plmnl__ptnts,,37,1,3,,311987,4,358,14807,v151_plmnl__ptnts,5,4,I26.9 - Pulmonary embolism without acute cor pulmonale,151,ICD10,4,,,v151,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I26.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v152_unspcfd__ptnts_tf,_unspcfd__ptnts_tf,v152_unspcfd__ptnts,8,1,1,,312332,2,13,14836,v152_unspcfd__ptnts,3,1,"I46.9 - Cardiac arrest, cause unspecified",152,ICD10,2,,,v152,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I46.9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v152_unspcfd__ptnts,_unspcfd__ptnts,,8,1,1,,312332,2,13,14836,v152_unspcfd__ptnts,3,1,"I46.9 - Cardiac arrest, cause unspecified",152,ICD10,2,,,v152,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I46.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v153_Vntrclr_tchcrd_tf,_Vntrclr_tchcrd_tf,v153_Vntrclr_tchcrd,29,1,1,,312283,3,62,14815,v153_Vntrclr_tchcrd,4,1,I47.2 - Ventricular tachycardia,153,ICD10,3,,,v153,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I47.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v153_Vntrclr_tchcrd,_Vntrclr_tchcrd,,29,1,1,,312283,3,62,14815,v153_Vntrclr_tchcrd,4,1,I47.2 - Ventricular tachycardia,153,ICD10,3,,,v153,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I47.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v154_Prstnt_fbrltn_tf,_Prstnt_fbrltn_tf,v154_Prstnt_fbrltn,9,1,1,,312275,3,70,14835,v154_Prstnt_fbrltn,3,1,I48.1 - Persistent atrial fibrillation,154,ICD10,3,,,v154,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I48.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v154_Prstnt_fbrltn,_Prstnt_fbrltn,,9,1,1,,312275,3,70,14835,v154_Prstnt_fbrltn,3,1,I48.1 - Persistent atrial fibrillation,154,ICD10,3,,,v154,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I48.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v155_Vntrclr_fbrltn_tf,_Vntrclr_fbrltn_tf,v155_Vntrclr_fbrltn,4,1,1,,312341,1,4,14840,v155_Vntrclr_fbrltn,2,1,I49.01 - Ventricular fibrillation,155,ICD10,1,,,v155,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I49.01,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v155_Vntrclr_fbrltn,_Vntrclr_fbrltn,,4,1,1,,312341,1,4,14840,v155_Vntrclr_fbrltn,2,1,I49.01 - Ventricular fibrillation,155,ICD10,1,,,v155,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ICD10:I49.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v156_vntrclr_unspcfd_tf,_vntrclr_unspcfd_tf,v156_vntrclr_unspcfd,5,1,1,,312336,2,9,14839,v156_vntrclr_unspcfd,2,1,"I50.1 - Left ventricular failure, unspecified",156,ICD10,2,,,v156,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ICD10:I50.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
